"proposal_id","proposal_descriptors","proposal_ff","proposal_id_official","proposal_parl_url","proposal_related_department","proposal_title","proposal_url"
20090068,"Familienzulage; Gesetz; Verzeichnis; Missbrauch","FF 2009 5491","09.068","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090068","DFI","Message du 2 septembre 2009 concernant la modification de la loi fédérale sur les allocations familiales (Création d'un registre des allocations familiales)","http://www.admin.ch/opc/fr/federal-gazette/2009/5491.pdf"
20090069,"Wettbewerbsbeschränkung; Gesetz; Konsumentenschutz; Rechtsschutz; Rechtshilfe; Adressverzeichnis; unlautere Werbung; Vertrag des Privatrechts","FF 2009 5539","09.069","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090069","DEFR","Message du 2 septembre 2009 concernant la modification de la loi fédérale contre la concurrence déloyale (LCD)","http://www.admin.ch/opc/fr/federal-gazette/2009/5539.pdf"
20090070,"polizeiliche Zusammenarbeit; Eindämmung der Kriminalität; Informationsaustausch; Serbien; bilaterales Abkommen; Datenschutz; Personendaten","FF 2009 5513","09.070","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090070","DFJP","Message du 2 septembre 2009 portant approbation de I'Accord entre la Suisse et la Serbie sur la coopération policière en matière de lutte contre la criminalité","http://www.admin.ch/opc/fr/federal-gazette/2009/5513.pdf"
20090071,"Austausch im Bildungswesen; Berufspraktikum; Unterrichtsprogramm; Wissenserwerb; Erasmus; Mitfinanzierung; Verpflichtungskredit; Vertrag mit der EU; schulische Mobilität; Aktionsprogramm","FF 2009 5629","09.071","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090071","DFI","Message du 2 septembre 2009 concernant la participation de la Suisse aux programmes européens de l'éducation, de la formation professionnelle et de jeunesse d'ici 2013","http://www.admin.ch/opc/fr/federal-gazette/2009/5629.pdf"
20090072,"Freihandelsabkommen; EFTA; Golfstaaten; Zollherabsetzung; Handel mit Agrarerzeugnissen; Bahrain; Katar; Kuwait; Oman; Saudi-Arabien; Vereinigte Arabische Emirate","FF 2009 6567","09.072","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090072","DEFR","Message du 11 septembre 2009 concernant I'approbation de I'Accord de libre-échange entre les Etats de I'AELE et les Etats membres du Conseil de coopération des Etats arabes du Golfe (CCG) et de I'Accord agricole entre la Confédération suisse et les Etats membres du CCG","http://www.admin.ch/opc/fr/federal-gazette/2009/6567.pdf"
20090073,"Personendaten; Datenschutz; Datenschutzbeauftragte/r; Wahl; Personenkontrolle an der Grenze; polizeiliche Zusammenarbeit; Zusammenarbeit der Justizbehörden; Datenübertragung; grenzüberschreitender Datenverkehr; Europäische Union; Aufgaben des Parlaments; Strafgesetzbuch","FF 2009 6091","09.073","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090073","DFJP","Message du 11 septembre 2009 relatif à I'arrêté fédéral portant approbation et mise en oeuvre de I'échange de notes entre la Suisse et I'Union européenne sur la reprise de la décision-cadre 2008/977/JAI du 27 novembre 2008 relative à la protection des données à caractère personnel traitées dans le cadre de la coopération policière et judiciaire en matière pénale","http://www.admin.ch/opc/fr/federal-gazette/2009/6091.pdf"
20090074,"Wohneigentum; Vermögenssteuer; Einkommenssteuer; Steuerbefreiung; Steuerabzug; Volksinitiative; energetische Sanierung von Gebäuden; Energieeinsparung; Baudarlehen; Wohnungsbau; Hauseigentümerverband","FF 2009 6313","09.074","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090074","DFF","Message du 18 septembre 2009 sur les initiatives populaires ""Pour un traitement fiscal privilégié de I'épargne-logement destinée a I'acquisition d'une habitation à usage personnel ou au financement de travaux visant a économiser l'énérgie ou a préserver I'environnement (initiative sur I'épargne-logement)"" et ""Accéder à la propriété grâce à I'épagne-logement""","http://www.admin.ch/opc/fr/federal-gazette/2009/6313.pdf"
20090075,"Psychologie; berufliche Bildung; Weiterbildung; Abschluss einer Ausbildung; Anerkennung der Zeugnisse; ärztlicher Beruf; arztähnlicher Beruf; Gesetz; Psychotherapie","FF 2009 6235","09.075","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090075","DFI","Message du 30 septembre 2009 relatif à la loi sur les professions relevant du domaine de la psychologie","http://www.admin.ch/opc/fr/federal-gazette/2009/6235.pdf"
20090076,"Prävention; Gesundheitsförderung; Tabakkonsum; Beziehung Bund-Kanton; Finanzhilfe; Krankenkassenprämie; Statistik; Krankheit","FF 2009 6389","09.076","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090076","DFI","Message du 30 septembre 2009 relatif à la loi fédérale sur la prévention et la promotion de la santé (Loi sur la prévention, LPrév)","http://www.admin.ch/opc/fr/federal-gazette/2009/6389.pdf"
20090077,"Haushaltsordnung; Bundesverwaltung; Gewerbebetrieb; Eidgenössische Finanzverwaltung; öffentliche Finanzen; Gesetz","FF 2009 6525","09.077","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090077","DFF","Message du 30 septembre 2009 concernant la modification de la loi sur les finances de la Confédération et d'autres actes normatifs","http://www.admin.ch/opc/fr/federal-gazette/2009/6525.pdf"
20090079,"medizinische Forschung; Versuch am Menschen; Mensch; Gesetz; Stammzellenforschung; Menschenwürde; Gesundheitspolitik; Recht des Einzelnen; Freiheit der Lehre und Forschung; Bioethik; Urteilsfähigkeit; Transparenz; Qualitätssicherung; Patient/in; Forschung und geistiges Eigentum; Ethik; ausserparlamentarische Kommission; Behinderte/r; Kind; junger Mensch; Häftling; Personendaten; Tod; Abtreibung","FF 2009 7259","09.079","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090079","DFI","Message du 21 octobre 2009 sur la loi fédérale relative à la recherche sur l'être humain","http://www.admin.ch/opc/fr/federal-gazette/2009/7259.pdf"
20090080,"Unternehmen; Verzeichnis; Datenbasis; Datenschutz","FF 2009 7093","09.080","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090080","DFI","Message du 28 octobre 2009 relatif à la loi fédérale sur le numéro d'identification des entreprises (LIDE)","http://www.admin.ch/opc/fr/federal-gazette/2009/7093.pdf"
20090081,"Indien; Sozialversicherungsabkommen; AHV-Beiträge","FF 2009 6881","09.081","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090081","DFI","Message du 28 octobre 2009 concernant l'approbation de la Convention de sécurité sociale entre la Confédération Suisse et la République de l'Inde","http://www.admin.ch/opc/fr/federal-gazette/2009/6881.pdf"
20090082,"Sport; Sportunterricht; junger Mensch; Kind; Doping; Personendaten; Informationssystem; Gesetz; Berufssport; Hochschulwesen; Bundesamt für Sport","FF 2009 7401","09.082","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090082","DDPS","Message du 11 novembre 2009 concernant la loi sur l'encouragement du sport et la loi fédérale sur les systèmes d'information de la Confédération dans le domaine du sport","http://www.admin.ch/opc/fr/federal-gazette/2009/7401.pdf"
20090083,"regionaler Verkehr; Finanzierung; Ortsverkehr; Eisenbahnbau; Strassenbau; Verkehrsinfrastruktur; Fonds; Prioritätensetzung","FF 2009 7509","09.083","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090083","DETEC","Message du 11 novembre 2009 relatif à l'arrêté fédéral sur la libération des crédits du programme en faveur du trafic d'agglomération à partir de 2011","http://www.admin.ch/opc/fr/federal-gazette/2009/7509.pdf"
20090084,"Nationalstrassenbau; Strassennetz; Autobahn; Strassenbau; Verkehrsstau; Genf (Kanton); Waadt; Bern (Kanton); Solothurn (Kanton); Aargau; Zürich (Kanton); Basel-Stadt; Basel-Land; Luzern (Kanton); Zug (Kanton)","FF 2009 7591","09.084","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090084","DETEC","Message du 11 novembre 2009 relatif au programme d'élimination des goulets d'étranglement du réseau des routes nationales et à l'allocation de moyens financiers nécessaires","http://www.admin.ch/opc/fr/federal-gazette/2009/7591.pdf"
20090085,"biometrische Daten; Ausweis; Ausländer/in; Aufenthalt von Ausländern/-innen; Asylbewerber/in; Datenübertragung; Europäische Union; Personendaten; Datenschutz; Personenkontrolle an der Grenze; Flughafen; Datenbasis","FF 2010 51","09.085","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090085","DFJP","Message du 18 novembre 2009 sur l'approbation et la mise en oeuvre de l'échange de notes entre la Suisse et la Communauté européenne concernant l'introduction des données biométriques dans les titres de séjour pour étrangers (Développement de l'acquis de Schengen)","http://www.admin.ch/opc/fr/federal-gazette/2010/51.pdf"
20090086,"Markenrecht; Gesetz; Flagge; Schweiz; Ursprungsbezeichnung; Deklarationspflicht; Warenzeichen; Etikettierung; Vermarktungsbeschränkung","FF 2009 7711","09.086","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090086","DFJP","Message du 18 novembre 2009 relatif à la modification de la loi sur la protection des marques et à la loi fédérale sur la protection des armoiries de la Suisse et autres signes publics (Projet Swissness)","http://www.admin.ch/opc/fr/federal-gazette/2009/7711.pdf"
20090087,"Ausschaffung; Asylbewerber/in; Personenkontrolle an der Grenze; Einreise von Ausländern/-innen; Asylrecht; Aufenthalt von Ausländern/-innen; Ausländerrecht; Ausländer/in; Verfahrensrecht; Inhaftierung; Flughafen; Asylverfahren; Europäische Union","FF 2009 8043","09.087","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090087","DFJP","Message du 18 novembre 2009 sur I'approbation et la mise en oeuvre de I'échange de notes entre la Suisse et la CE concernant la reprise de la directive CE sur le retour (directive 2008/115/CE) (développement de I'acquis de Schengen) et sur une modification de la loi fédérale sur les étrangers (contrôle automatisé aux frontières, conseillers en matière de documents, système d'information MIDES)","http://www.admin.ch/opc/fr/federal-gazette/2009/8043.pdf"
20090089,"Bundesverwaltung; Datenschutz; Personendaten; Informationssystem; Datenspeicherung; Organisation der Bundesverwaltung; Gesetz; Büroautomation; E-mail; Datenbasis","FF 2009 7693","09.089","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090089","DFJP","Message du 27 novembre 2009 concernant la modification de la loi sur l'organisation du gouvernement et de l'administration (Protection des données résultant de l'utilisation de l'infrastructure électronique)","http://www.admin.ch/opc/fr/federal-gazette/2009/7693.pdf"
20090090,"Vereinfachung der Zollformalitäten; Zollformalität; Harmonisierung des Zollwesens; Zollabkommen; Europäische Union; Terrorismus; Sicherheit; Angleichung der Rechtsvorschriften; Zollvorschrift","FF 2009 8091","09.090","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090090","DFF","Message du 27 novembre 2009 concernant l'approbation et la mise en oeuvre de l'accord entre la Confédération suisse et la Communauté européenne sur la facilitation et la sécurité douanières","http://www.admin.ch/opc/fr/federal-gazette/2009/8091.pdf"
20090091,"Doppelbesteuerung; Steuerübereinkommen; Informationsaustausch; Rechtshilfe; Grossbritannien; OECD","FF 2010 241","09.091","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090091","DFF","Message du 27 novembre 2009 concernant l'approbation d'un protocole modifiant la Convention contre les doubles impositions entre la Suisse et le Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","http://www.admin.ch/opc/fr/federal-gazette/2010/241.pdf"
20090092,"Doppelbesteuerung; Steuerübereinkommen; Informationsaustausch; Rechtshilfe; Mexiko; OECD","FF 2010 163","09.092","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090092","DFF","Message du 27 novembre 2009 concernant l'approbation d'un Protocole modifiant la Convention contre les doubles impositions avec le Mexique","http://www.admin.ch/opc/fr/federal-gazette/2010/163.pdf"
20090093,"Doppelbesteuerung; Steuerübereinkommen; Informationsaustausch; Rechtshilfe; Dänemark; OECD","FF 2010 87","09.093","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090093","DFF","Message du 27 novembre 2009 concernant l'approbation d'un protocole modifiant la Convention contre les doubles impositions avec le Danemark","http://www.admin.ch/opc/fr/federal-gazette/2010/87.pdf"
20090094,"Doppelbesteuerung; Steuerübereinkommen; Informationsaustausch; Rechtshilfe; USA; OECD; Schiedsgerichtsbarkeit; Kapitaleinkommen; Steuerbefreiung; Steuerausweichung; Steuerhinterziehung","FF 2010 217","09.094","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090094","DFF","Message du 27 novembre 2009 concernant l'approbation d'un protocole modifiant la Convention contre les doubles impositions entre la Suisse et les Etats-Unis d'Amérique","http://www.admin.ch/opc/fr/federal-gazette/2010/217.pdf"
20090095,"Musik; Kunsterziehung; Unterrichtsprogramm; junger Mensch; Kind; Sondererziehung; Volksinitiative; ausserschulische Bildung; Beziehung Bund-Kanton","FF 2010 1","09.095","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090095","DFI","Message du 4 décembre 2009 relatif à l'initiative populaire jeunesse + musique","http://www.admin.ch/opc/fr/federal-gazette/2010/1.pdf"
20090096,"polizeiliche Zusammenarbeit; Informationsaustausch; Polizei; Rechtshilfe; polizeiliche Ermittlung; Strafrecht (allgemein); Europäische Union; internationales Übereinkommen; Kooperationsabkommen; Datenschutz; Personendaten; Kriminalität; Eindämmung der Kriminalität; Polizeikontrolle","FF 2010 23","09.096","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090096","DFJP","Message du 4 décembre 2009 portant approbation de l'Accord entre la Suisse et Eurojust","http://www.admin.ch/opc/fr/federal-gazette/2010/23.pdf"
20090097,"Schiffs- und Flugpersonal; Arbeitsrecht; Arbeitsbedingungen; Seeschifffahrtsrecht; Seeschifffahrt; Handelsflotte; IAO; internationales Vertragswerk","FF 2009 8141","09.097","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090097","DEFR","Message du 27 novembre 2009 relatif à la convention du travail maritime de l'Organisation internationale du travail sur les conditions d'emploi dans la navigation en haute mer","http://www.admin.ch/opc/fr/federal-gazette/2009/8141.pdf"
20090098,"Waffenbesitz; Feuerwaffe; Soldat; Zeughaus; Waffenlagerung; Kontrolle; Bewaffnung; Verzeichnis; Volksinitiative","FF 2010 129","09.098","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090098","DFJP","Message du 16 décembre 2009 relatif à l'initiative populaire Pour la protection face à la violence des armes","http://www.admin.ch/opc/fr/federal-gazette/2010/129.pdf"
20090400,"Arzt/Ärztin; Zulassungsbeschränkung; Bewilligung; Vertrag des Privatrechts; Krankenversicherung; ärztliche Versorgung; Versorgung","FF 2009 2977","09.400","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090400","Parl","Assurance-maladie. Gel des admissions de fournisseurs de prestations. Solution transitoire","http://www.admin.ch/opc/fr/federal-gazette/2009/2977.pdf"
20090402,"Verfahrensrecht; Dringlichkeitsrecht; Beziehung Legislative-Exekutive; Aufgaben des Parlaments; Ausgabenbewilligung; Gesetzgebungsverfahren; Kompetenzregelung; Meldepflicht; Finanzdelegation; Session; Aufgaben der Exekutive; Führung","FF 2010 1431","09.402","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090402","ChF","Sauvegarde de la démocratie, de l'Etat de droit et de la capacité d'action dans les situations extraordinaires","http://www.admin.ch/opc/fr/federal-gazette/2010/1431.pdf"
20090425,"Krankenkassenprämie; Versicherungsleistung; Zahlungsfähigkeit; Verschuldung; reduzierter Preis; Kanton","FF 2009 5973","09.425","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090425","DFI","Article 64a LAMal et primes non payées","http://www.admin.ch/opc/fr/federal-gazette/2009/5973.pdf"
20090429,"Kommission für öffentliche Bauten; Aufhebung einer Bestimmung; Finanzkommission; Nationalrat; Bundesbauten","FF 2010 5431","09.429","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090429","Parl","Suppression de la Commission des constructions publiques","http://www.admin.ch/opc/fr/federal-gazette/2010/5431.pdf"
20090430,"Opferhilfe; Häftling; Opfer; Informationsrecht; Strafvollzugsrecht","FF 2014 863","09.430","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090430","DFJP","Loi sur l'aide aux victimes. Octroi à la victime de droits importants en matière d'information","http://www.admin.ch/opc/fr/federal-gazette/2014/863.pdf"
20090434,"Stempelsteuer; Börsenumsatzsteuer; Wertpapierbörse; Börsengeschäft; Effektenhandel","FF 2009 7909","09.434","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090434","DFF","Droits de timbre","http://www.admin.ch/opc/fr/federal-gazette/2009/7909.pdf"
20090437,"Fraktionsentschädigung; Entschädigung der Parlamentsmitglieder; Kontrolle","FF 2009 5591","09.437","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090437","Parl","Augmentation des contributions allouées aux groupes afin de couvrir les frais de fonctionnement de leurs secrétariats","http://www.admin.ch/opc/fr/federal-gazette/2009/5591.pdf"
20090439,"Ausweis; Gesetz; biometrische Daten; Personendaten; Datenbasis; Datenspeicherung; Datenschutz","FF 2011 2137","09.439","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090439","DFJP","Initiative parlementaire. Assurer l'accès à une carte d'identité classique, non biométrique, sans puce, à tous les ressortissants suisses. Initiative du canton de Thurgovie. Loi sur les documents d'identité. Modification. Rapport de la Commission des institutions politiques du Conseil national","http://www.admin.ch/opc/fr/federal-gazette/2011/2137.pdf"
20090454,"IV-Revision; Invalidenversicherung; Mehrwertsteuersatz; Verlängerung des Gesetzes","FF 2009 3893","09.454","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090454","Parl","Modification de l'arrêté fédéral relatif au financement additionnel de l'AI par un relèvement temporaire des taux de la TVA","http://www.admin.ch/opc/fr/federal-gazette/2009/3893.pdf"
20090456,"Glücksspiel; Steuerwesen; Besteuerungsgrundlage; Steuerabzug; Steuerbefreiung; Vereinfachung von Verfahren","FF 2011 6035","09.456","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090456","DFF","Simplification de l'imposition des gains de loterie","http://www.admin.ch/opc/fr/federal-gazette/2011/6035.pdf"
20090462,"Einzelhandel; Ladenöffnungszeiten; Benzin; Arbeitsrecht; Bewilligung; Arbeitnehmerschutz; Nachtarbeit; Sonntagsverkauf; Sonntagsarbeit; Autobahn; Schnellstrasse","FF 2011 8241","09.462","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090462","DEFR","Libéralisation des heures d'ouverture des shops des stations-service","http://www.admin.ch/opc/fr/federal-gazette/2011/8241.pdf"
20090472,"Parlamentsdelegation; interparlamentarische Beziehungen; Delegation der Bundesversammlung beim Europarat; Delegation EP; Mitwirkung des Parlaments in der Aussenpolitik; Aufgaben des Parlaments","FF 2011 5981","09.472","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090472","DFAE","Amélioration de l'efficacité et de la coordination des activités internationales de l'Assemblée fédérale","http://www.admin.ch/opc/fr/federal-gazette/2011/5981.pdf"
20090473,"Verkehrsunternehmen; Polizei; Bewaffnung; Sicherheitsfirma; paramilitärische Einheit; Bahnreform","FF 2010 821","09.473","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090473","Parl","Loi fédérale sur le service de sécurité des entreprises de transport","http://www.admin.ch/opc/fr/federal-gazette/2010/821.pdf"
20090474,"Wald; Waldschutz; Bewilligung; Waldfläche; Gesetz; Hochwasserschutz","FF 2011 4085","09.474","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090474","DETEC","Flexibilisation de la politique forestière en matière de surface","http://www.admin.ch/opc/fr/federal-gazette/2011/4085.pdf"
20090475,"Bundesverwaltungsgericht; Richter/in; Schaffung neuer Bundesstellen","FF 2009 5991","09.475","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090475","Parl","Augmentation temporaire du nombre de postes de juge au Tribunal administratif fédéral","http://www.admin.ch/opc/fr/federal-gazette/2009/5991.pdf"
20090477,"Altlast; Sanierung; Bodenverseuchung; Kostenrechnung; Unternehmen; Verursacherprinzip","FF 2012 8671","09.477","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090477","DETEC","Responsabilité des sociétés pour les frais d'assainissement des sites contaminés","http://www.admin.ch/opc/fr/federal-gazette/2012/8671.pdf"
20090480,"Statistik; Auskunftspflicht; Geldstrafe; statistische Methode; Bundesamt für Statistik","FF 2011 3713","09.480","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090480","DFI","Pas d'élargissement de l'obligation de renseigner lors des relevés statistiques de la Confédération","http://www.admin.ch/opc/fr/federal-gazette/2011/3713.pdf"
20090498,"IV-Revision; Mehrwertsteuer; Invalidenversicherung","FF 2009 7881","09.498","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090498","DFI","Loi fédérale sur l'assainissement de l'assurance-invalidité. Modification","http://www.admin.ch/opc/fr/federal-gazette/2009/7881.pdf"
20090499,"Agrotreibstoff; Einfuhrbeschränkung; Bewilligung; Substitutionsbrennstoff; Ethanol; Nahrungsmittel; Umweltbelastung; Umweltverträglichkeit","FF 2013 5163","09.499","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090499","DETEC","Agrocarburants. Prise en compte des effets indirects","http://www.admin.ch/opc/fr/federal-gazette/2013/5163.pdf"
20090510,"Ausfuhr; Subvention; landwirtschaftliches Nutztier; Zuchttier; Viehbestand; tierische Erzeugung","FF 2011 3307","09.510","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090510","DEFR","Initiative parlementaire. Maintien des exportations suisses de bétail. Rapport de la Commission de l'économie et des redevances du Conseil national","http://www.admin.ch/opc/fr/federal-gazette/2011/3307.pdf"
20090526,"Behinderte/r; Gebäude; Finanzhilfe; Finanzausgleich; Frist; Beziehung Bund-Kanton","FF 2010 5439","09.526","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090526","DFI","Initiative parlementaire. Financement des institutions pour handicapés. Rapport de la Commission de la sécurité sociale et de la santé publique du Conseil national","http://www.admin.ch/opc/fr/federal-gazette/2010/5439.pdf"
20090532,"Parlamentarier/in; Mutterschaftsurlaub; namentliche Abstimmung; parlamentarisches Verfahren; Nationalrat","FF 2010 5451","09.532","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20090532","Parl","Conseil national. Congé-maternité. Motif d'excuse","http://www.admin.ch/opc/fr/federal-gazette/2010/5451.pdf"
20100001,"Politique d'Etat","","10.001","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20100001","ChF","Rapport de gestion du Conseil fédéral 2009",""
20100002,"","","10.002","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20100002","ChF","Rapport de gestion du Tribunal fédéral 2009",""
20100003,"Finances","","10.003","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20100003","DFF","Message du 31 mars 2010 concernant le compte d'Etat de la Confédération suisse pour l'année 2009",""
20100007,"Finances","","10.007","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20100007","DFF","Message du 31 mars 2010 concernant le supplément I au budget 2010",""
20100009,"Aussenwirtschaft; Wirtschaftsabkommen; multilaterale Beziehungen; bilaterale Beziehungen; Bericht; WTO; OECD; EFTA; IWF; Förderung des Handels; Zolltarif; Zolltarifpolitik; Wirtschaftssanktion; Ausfuhrbeschränkung; Entwicklungszusammenarbeit; Jahresbericht; Albanien; Serbien; Lesotho; China; Tadschikistan","FF 2010 415","10.009","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20100009","DEFR","Rapport du 13 janvier 2010 sur la politique éonomique extérieure 2009, message concernant des accords économiques internationaux et rapport concernant les mesures tarifaires prises pendant I'année 2009","http://www.admin.ch/opc/fr/federal-gazette/2010/415.pdf"
20100010,"erneuerbare Energie; internationale Organisation; Beitritt zu einer internationalen Organisation; sanfte Energie; Entwicklungszusammenarbeit; Entwicklungsland; Technologietransfer","FF 2010 347","10.010","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20100010","DETEC","Message du 13 janvier 2010 concernant l'adhésion de la Suisse à l'Agence internationale pour les énergies renouvelables (IRENA)","http://www.admin.ch/opc/fr/federal-gazette/2010/347.pdf"
20100011,"forstliche Forschung; internationales Abkommen; Finnland; Eidgenössische Forschungsanstalt für Wald, Schnee und Landschaft","FF 2010 305","10.011","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20100011","DETEC","Message du 13 janvier 2010 concernant l'approbation de la Convention sur l'Institut européen des forêts (EFI)","http://www.admin.ch/opc/fr/federal-gazette/2010/305.pdf"
20100012,"Doppelbesteuerung; Steuerübereinkommen; Informationsaustausch; Rechtshilfe; Österreich; OECD; Schiedsgerichtsbarkeit","FF 2010 1187","10.012","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20100012","DFF","Message du 20 janvier 2010 concernant l'approbation d'un protocole modifiant la Convention en vue d'éviter des doubles impositions entre la Suisse et l'Autriche","http://www.admin.ch/opc/fr/federal-gazette/2010/1187.pdf"
20100013,"Doppelbesteuerung; Steuerübereinkommen; Informationsaustausch; Rechtshilfe; Norwegen; OECD; Kapitaleinkommen; Ruhegehalt; Schiedsgerichtsbarkeit","FF 2010 1043","10.013","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20100013","DFF","Message du 20 janvier 2010 concernant l'approbation d'un protocole modifiant la Convention contre les doubles impositions entre la Suisse et la Norvège et de l'échange de lettres y afférent","http://www.admin.ch/opc/fr/federal-gazette/2010/1043.pdf"
20100014,"Doppelbesteuerung; Steuerübereinkommen; Informationsaustausch; Rechtshilfe; Finnland; OECD; Kapitaleinkommen","FF 2010 1063","10.014","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20100014","DFF","Message du 20 janvier 2010 concernant l'approbation d'un protocole modifiant la Convention en vue d'éviter des doubles impositions entre la Suisse et la Finlande","http://www.admin.ch/opc/fr/federal-gazette/2010/1063.pdf"
20100015,"Doppelbesteuerung; Steuerübereinkommen; Informationsaustausch; Rechtshilfe; Luxemburg; OECD; Kapitaleinkommen; Schiedsgerichtsbarkeit","FF 2010 1081","10.015","https://www.parlament.ch/fr/ratsbetrieb/suche-curia-vista/geschaeft?AffairId=20100015","DFF","Message du 20 janvier 2010 concernant l'approbation d'un avenant modifiant la Convention contre les doubles impositions entre la Suisse et le Grand-Duché de Luxembourg","http://www.admin.ch/opc/fr/federal-gazette/2010/1081.pdf"
